app_id,app_title,review_id,review_publish_time,review_score,review_author_user_id,review_author_user_name,device,review_played_spent,up_rating_aspects,down_rating_aspects,review_content_raw_text,comments,review_up_votes,review_down_votes
736959,三国志幻想大陆2：枭之歌,44327915,2025-03-13 08:45:32,1,1887469,坎牧,HONOR PTP-AN10,,[],"['gameplay', 'operation', 'visual_music']","发个千机服回归
真想邀请老玩家回归你不把账号充值返利给上？   之前充值的都不想玩另外开个服让人玩，脑子装的是baba吧
啥千机服，把割过的韭菜想办法看能不能在割一遍
本来不想评价😤",,1.0,
736959,三国志幻想大陆2：枭之歌,46411680,2025-09-21 11:02:09,5,318331252,无敌,华为P40 Pro,,"['gameplay', 'operation', 'visual_music']",[],"《一篇很长很长的三幻贰测评》
（157区，mumu端，持续更新）
更新日期：2025.9.29
【一、引子：五月之殇】
条条大路通罗马，有的游生于罗马。
因《三国志幻想大陆》珠玉在前，《三国志幻想大陆2：枭之歌》（下文简称三幻2）先天流量得天独厚。
三幻2发行首月流水5800w，位列二次元游戏流水榜单top11，傲视群雄。
但转眼，三幻2跌落山巅。
新玩家们很快发现，三幻2福利贫瘠、活动拉胯、玩法单薄、平衡稀烂
——差评如潮。
退坑者争先恐后，入坑者望而却步。
2025那个火伞高张的盛夏，这款灵犀五年磨一剑的新作，评分、口碑与留存率直线下滑，如坠冰窖。
——三幻2，好像凉了。
【二、现状：九月之变】
四个月后，时过境迁。
累累“罪名”，逐渐消失。
依然留驻的玩家们，看到了听劝的策划组一直用心改变。
新增：丁夏商行、征程、跨服争霸、赛马、韬略破阵、温泉、新版日签、兵符、群雄征伐、拍卖行、免费皮肤、尘世歌、归墟、幻谷、新烽火台、以及除火烧阵营外的大量新将
与过去相比，现版本①活动数量、福利力度大幅提升，②兵械库、主线难度下调，③无双等级加入共鸣，④兵符、钓鱼图鉴等多重新系统显著降低pve推图难度，⑤480层之后的烽火台改为单队关……
不管是开荒难度、养成难度下调，亦或是玩法活动、福利乐趣增多，都一定程度上提升了这款游戏的可玩性。
由于加属性皮肤与幻谷系统，氪佬现在能氪出爽点；而零氪党与萌新完全能玩，微氪党则会有相当不错的体验。
（注：微氪性价比T0：月卡+权益卡）
最吸引人的，是三幻2和市面上其他布阵推关游戏的独一无二的区别：
【行动条+自动码+速度=策略】
目前似乎没有其他同类游戏有这个智力机制，都是堆战力/数值。
【三、平衡：百家争鸣】
A.毒队→能玩，华佗毒队t0；
B.魏/姬→能玩，王异队t1；
C.蜀国→能玩，连up3将（黄忠+庞统+黄月英）；
D.吴国→能玩（双拉火），但早已大不如前，再不能无法无天。
不难看出，策划一直在针对火烧，企图扭转其一家独大的畸形平衡——
王异突破技（全体友方驱散减益）、庞统绝技（降低敌方拉条效果）、华佗天赋（增益开局全体友方，受伤驱散减益）、黄月英诸葛亮缘分（同排免疫推条）。
【四、阵容：当前版本】
---双拉火
陆逊周瑜+步练师蹇硕+孙坚+器灵
---袁神
袁绍张郃+孙权蹇硕+貂蝉+袁术/丁夏/甄姬
---华佗毒
华佗贾诩李儒+孙权周泰朱然
---庞统五虎
庞统周泰+黄忠关羽赵云+刘备
---王异队
王异甄姬+黄忠孙权+庞统周泰
【五、结语】
开服：⭐️⭐️
现在：⭐️⭐️⭐️⭐️
有一说一，现在其实挺适合入坑。
国庆期间开启了千机服（限时主题服，类似三幻1幻想服），福利多于普通服，新玩法和新活动也会优先在千机服开，降肝不累，热热闹闹，适合老玩家回坑重温或萌新入坑体验。
（未完待续）",1.0,10.0,
736959,三国志幻想大陆2：枭之歌,46477943,2025-09-29 04:51:44,4,644655406,回刘泽,OPPO Reno13,,[],[],不对呀？我记得内测的时候不是2d小人建模吗？咋公测后成3d建模了，是公测后改了，还是我记错了,,1.0,
736959,三国志幻想大陆2：枭之歌,46462818,2025-09-27 08:50:05,1,605786127,清风,红魔9S Pro+,,[],"['operation', 'visual_music', 'gameplay']",这游戏你不氪金根本打不过氪金大佬。前期可以玩到后期的时候就很难玩儿了。,,,
736959,三国志幻想大陆2：枭之歌,46443127,2025-09-25 11:15:18,5,457042020,薇薇,华为 Mate 30 Pro 5G,,"['gameplay', 'operation', 'visual_music']",[],什么时候更新,,1.0,
736959,三国志幻想大陆2：枭之歌,45033197,2025-05-23 14:47:23,1,65748344,仙凡,华为ADA-AL00U,143820.0,[],"['gameplay', 'operation', 'visual_music']",修改评论，我以前说的话都是放屁，我千氪玩的一点都不爽,,5.0,1.0
736959,三国志幻想大陆2：枭之歌,45002415,2025-05-20 16:46:17,4,10194169,尸解仙,OnePlus Ace 2,,"['gameplay', 'operation', 'visual_music']",[],有在变好，玩法策略性还是挺好的,,3.0,1.0
736959,三国志幻想大陆2：枭之歌,46395064,2025-09-19 13:30:34,5,514088268,好运白,Vivo IQOO Z9 Turbo,,"['gameplay', 'operation', 'visual_music']",[],武将少了点。快点出。好玩。比1好玩。我也玩1的，但真的比1好。主要是不用和1一样卡点上班。这个不需要。真的很适合打发时间。而且还挺有策略性的。就是。。能不能快点出武将啊。太少了现在。,,2.0,
736959,三国志幻想大陆2：枭之歌,46392408,2025-09-19 07:04:00,3,66627871,重生的蛋蛋,Web 官网,,"['visual_music', 'gameplay']",['operation'],"福利是真的差，差的让我肝疼！第一周还感觉挺不错的，后面真的抠！
能感觉研发是想好好整战斗乐趣和战斗策略，但是这个养成节奏是真的慢，游戏玩法也很少，如果不是有心一直研究关卡，真的无聊",,2.0,
736959,三国志幻想大陆2：枭之歌,46374394,2025-09-17 00:54:01,5,473722720,风舞落叶雪,iPhone 13,,[],[],独有的战斗机制,,1.0,1.0
