app_id,app_title,review_id,review_publish_time,review_score,review_author_user_id,review_author_user_name,device,review_played_spent,up_rating_aspects,down_rating_aspects,review_content_raw_text,comments,review_up_votes,review_down_votes
769546,千机阵,46417418,2025-09-22 08:29:17,3,403564967,绮罗生,Android 设备,,[],[],美术不行啊，升级一下美术吧，没准能是个小爆款,1.0,25,1.0
769546,千机阵,46416043,2025-09-22 04:29:09,5,106830333,Enid,iOS 设备,,[],[],本来怕千机阵是换皮，结果被 “混沌复制”“百面合金” 机制惊艳！少了老阵营但新阵营玩法更灵活，唐的突袭、妖的召唤各有乐趣，策略维度更丰富。,9.0,159,1.0
769546,千机阵,46415898,2025-09-22 03:59:34,1,28388388,ฅ( ̳• ◡ • ̳)ฅ,Vivo IQOO Z9 Turbo,,[],[],"闹麻了，现在的游戏变成了这样吗？
以前游戏好歹美术拉满，其他钱全往宣传里面扔
现在美术都用AI了，游戏内容靠抄，钱还是全扔宣传里面",1.0,62,1.0
769546,千机阵,46415539,2025-09-22 02:59:56,3,726209,过路人,Vivo IQOO Neo5S,,[],[],不看好，轮玩法轮画风。月圆之夜和酒馆战旗都比不过。估计玩腻了酒馆或者月圆的会尝试下，不过难以长期留下,1.0,38,
769546,千机阵,46415056,2025-09-22 01:11:20,2,16654432,暂无,Android 设备,,[],[],删档测试弄这么多自动跳转广告，不知道还以为不删档呢,,10,2.0
769546,千机阵,46414879,2025-09-22 00:13:27,5,732227249,卡哇伊,华为BLK-AL80,,[],[],其实还是可以，一般配置的手机都能玩得很畅顺，现场体验感比较强吧,,29,1.0
769546,千机阵,46414257,2025-09-21 17:52:24,1,348670458,梅小夕玩游戏,HONOR 200,,[],[],荣光老玩家，换皮而已，画风还不适应。不如荣光，可惜停服了,2.0,19,1.0
769546,千机阵,46412889,2025-09-21 14:07:34,5,19466985,过客,Vivo IQOO 10,,[],[],"国风卡牌游戏，凭什么用我蛊的诗做广告
",,6,
769546,千机阵,46287049,2025-09-05 17:23:03,4,2335740,逍遥仙,魅族20,,[],[],"希望新作增加点玩法，前作太公式化了，几把就腻了
9.25评价：前作由于商业盈利点的问题关服，问题根本在于这类2d桌面卡牌游戏缺乏交互性，不能如金铲铲云顶那般主客场切换视角，导致小小英雄形同摆设。
这类游戏氪金点无非好看的皮肤以及好玩的表情和语音，再整点好看的棋盘和加载框，偏偏2d立绘确实难以切换视角。
建议：1-增加小小英雄交互，让玩家之间能交集。
         2-前作我就提过，当前排位缺乏升段动力，奖励太拉垮，即便打到最高段位也没有任何成就感，再加上阵容来回就那几套打几把就腻，建议增加排位奖励，比如达成某段位奖励小小英雄皮肤，类似金铲铲，或者搞点段位框。这样即便阵容缺乏趣味性依然有动力打排位
        3-有了再补充


",9.0,147,3.0
769546,千机阵,46409702,2025-09-21 06:34:19,3,365260836,微妙玄通,小米Redmi 9A,,[],[],卡牌策略游戏,,13,
769546,千机阵,46406607,2025-09-20 20:38:41,5,714515119,多看几遍,Vivo IQOO 13,,[],[],浏览进来看看,,45,2.0
769546,千机阵,46405054,2025-09-20 15:05:16,5,25702022,food.:D,iOS 设备,,[],[],作为老玩家，现在画风还是比较满意的，我看其他人一直说画风不如之前，其实大可不必，已经是两个游戏了。而且玩起来很考验策略g不是无脑数值对抗，要算经济运营、阵容克制、站位调整。昨天用妖族毒爆流连吃三鸡，今天就被大汉盾反教育。挺过瘾的,123.0,861,10.0
769546,千机阵,46404976,2025-09-20 14:56:42,5,596857727,吾辈楷模,Vivo IQOO 12,,[],[],我一直很喜欢这种类型的游戏，又可以考虑智商，又可以用卡牌进行搭配，每次赢了之后都非常有成就感。,11.0,237,2.0
769546,千机阵,46398948,2025-09-20 03:16:27,5,448604683,芒果咬一口,红米 Note 11,,[],[],"对比月圆，月圆卡多只有三个刷新面导致难获得核心卡，这里面每次刷新量随等级提高变多，拿核心概率大，但是没啥对策和装备，体验感不错，不会被卡牌。数值不膨胀，不会被游戏气死。
里面先手顺序目前无法判断，例如秦国白起对大汉先手。
第一局白起先。
后两局白起没先，对面先导致直接g。",6.0,286,3.0
769546,千机阵,46402644,2025-09-20 10:12:11,5,18565567,路,华为P40 Pro,,[],[],"这游戏玩过自走棋的基本都秒变大神玩家，可玩性不高 吃鸡阵容 秦 汉唐  妖属于下水道（个人观点，不喜勿喷）
秦阵容就类似于击杀全体加属性，核心全在6星。
汉阵容就是护盾流 打破护盾全体加属性。
唐阵容就是核心突袭自带疯狂，多次攻击频率给全体叠加属性。
妖阵容就是死亡流  无线召唤小怪 白虎夫人给全体加属性。
中立阵容纯为以上阵容做配件使用。
",85.0,902,14.0
769546,千机阵,46401734,2025-09-20 08:23:47,2,334644777,槐魁,Android 设备,,[],[],这不就是国服影之诗的影之幻境吗，又缝了点金铲铲上去😅,1.0,34,1.0
769546,千机阵,46400700,2025-09-20 06:30:32,5,626723478,大家好,Android 设备,,"['gameplay', 'operation', 'visual_music']",[],"进入游戏时我还以为是类似于金铲铲，进入后是卡牌对决，游戏可玩性还是很高的。
流派选择：秦军的斩将流，大汉的屏罩流，还有就是大唐的先攻流或者说是鼓舞流，妖族以召唤为主，前期可以多叠攻击。
这游戏还有一个亮点就是有一个截击功能（秦琼，程咬金，等），我方如有护卫，敌方要打就会触发截击功能，这也变相保护其它武将，这个是炉石没有的。
游戏玩法：开始会进行新手教程，点击卡牌就会有人物技能介绍，玩家可以自由搭配，这给新手对于游戏玩法可以快速了解，上手也很简单。
画风：画风我觉得有些过于二次元了，可以去参照一下三国杀的画风。
游戏时长：一局游戏不是很长，玩家要是排列好或者购买好可以点击准备，双方点击了准备就会进入对决。
还有金币是可以留到下一回合，刚开始金币我都是刷完了（这也算是我玩炉石的老毛病了）。


",82.0,892,14.0
769546,千机阵,46399620,2025-09-20 04:35:44,5,732927742,回家睡觉,Vivo V2121A,,[],[],有没有玩过的,,36,1.0
769546,千机阵,46399596,2025-09-20 04:32:25,5,738828150,Laymanྉ（俗人）,OPPO Reno7中国版,,[],[],"看着视频觉得这游戏可以技能画面都做的可以，值得一玩不知道氪金怎么样
",8.0,246,2.0
769546,千机阵,46397969,2025-09-20 01:06:26,2,9888328,茫然灬人生如梦，,Vivo IQOO Z9 Turbo+,,[],[],这个品质只能说没特点。在激烈的竞争市场活不下来。小游戏画风要求不了那么高。但玩法没特色是致命的。别学那些游戏非常吝啬的只给几个金币。一点爽感都没有。金铲铲这类游戏爽点在于刷卡。金币个几个怎么刷。金铲铲一把几百个金币。你给几个。只会抄。抄的还是糟粕,8.0,59,2.0
769546,千机阵,46397596,2025-09-19 23:39:37,4,669545550,黄粱一梦（千机内测大汉第一人）,Web 官网,,[],[],"先叠个甲，我昨天才玩了几局就来评价的。
我个人是特别喜欢这类画风的。
随从的技能有创新这点可以鼓励，希望后面可以创造更新的随从技能，还有就是局内的机制，可以加点什么奇遇：比如全部人第N回合内会遇到奇遇，每次三种选项，每种选项都有两个代价，任选其一。然后奇遇建议给一些英雄加一个专属随从如吕布的：陈宫、貂蝉；孙权的：周泰。
因为千机阵是刚出不久的游戏，可玩性还是有点少的，对于我种老牌友来说。
建议后面可以多在对局上加一点机制和势力：比如明、宋。
还有就是那新手教程，后面可以加个老玩家和新玩家的选项，不然那太烦人了，硬控我这种身经百战的牌友三分钟，我差点把这游戏卸载了。
OK，到时公测来了我在来评价，先这样吧。
总的来说，没怎么玩过卡牌游戏的可以试试。",36.0,464,2.0
769546,千机阵,46397019,2025-09-19 18:33:11,2,611341042,野原新之助五岁辣,红魔9S Pro+,,[],[],这玩意是抄袭吧，网易的漫威对决。核心玩法不能说是像，是一模一样啊,6.0,14,
769546,千机阵,46396795,2025-09-19 17:27:16,1,689321512,国服第一的策略大神,iPhone 14 Pro Max,,[],[],无聊  比炉石差多了,,11,1.0
769546,千机阵,46390411,2025-09-19 02:11:13,3,572696242,普拉娜,Vivo V2057A,,[],[],这不就是月圆之夜和炉石传说一样，炉石酒馆，月圆之夜的联机，所以有什么优势，看新卡牌技能机制？,28.0,101,1.0
769546,千机阵,46389959,2025-09-19 00:40:35,5,350902493,💞潇潇💞,一加 Ace 2 pro,,[],[],坐等开服，国产卡牌对抗游戏必过，,1.0,31,
769546,千机阵,46385924,2025-09-18 09:27:49,5,117285397,User117285397,华为Mate 70 Pro+,,[],[],"玩法是什么样的像炉石吗
",2.0,63,1.0
769546,千机阵,46385564,2025-09-18 08:26:07,5,10365296,LTV-ARPU,Redmi Note 12 Turbo,,[],[],"支持一波。
荣光一分钱没充，玩得很开心。新游戏肯定要支持一波。",1.0,53,
769546,千机阵,46384503,2025-09-18 05:31:02,3,21504226,初霁,一加手机13,,[],[],"同时碰瓷金铲铲和炉石吗？有点意思
就怕玩起来还不如《决战！石灵之地》，看机制跟石灵挺像的
",12.0,95,1.0
769546,千机阵,46383698,2025-09-18 03:22:18,5,56164167,迎风布阵,Honor 90,,[],[],终于等到一款新卡牌游戏了，炉石传说玩腻了，金铲铲很无趣,,52,2.0
769546,千机阵,46382167,2025-09-17 19:17:58,1,650845913,whjwyf,Redmi Note 10 Pro,,[],[],"最后荣的荣光充了那么多打水漂了出新的之前皮肤都没了，再也不氪了
",6.0,81,
769546,千机阵,46380213,2025-09-17 13:46:36,1,10086227,云过天无痕,华为Nova 3,,[],[],这数值都崩坏了，感觉不如盗版炉石的像三国,3.0,30,1.0
769546,千机阵,46378253,2025-09-17 09:49:22,5,647271017,萌萌生,Android 设备,,[],[],我最喜欢的卡牌游戏，人物画风精致，可以交友互动，太棒了,6.0,56,
769546,千机阵,46378150,2025-09-17 09:38:24,5,696126932,2225,OPPO PHM110,,[],[],"怎么越努力越掉
",,18,
769546,千机阵,46377430,2025-09-17 08:25:21,5,737004096,黑猫警长,Honor 30S,,[],[],游戏很好玩，不大，人物做的好，环境优美,1.0,40,1.0
769546,千机阵,46376222,2025-09-17 05:31:36,5,642113913,hgh,Android 设备,,[],[],不错，不错，非常期待这个游戏上线的精美画风以及精致的游玩体验，以及各类的卡牌游戏以及各类的玩法，我们可以直接敬请期待一下新上线的玩法里面的故事解析还是做的比较多的广告，说这是一个卡牌游戏，里面会有更多的关于卡牌类的1系列的游戏玩法，主要是这个游戏到后面基本上进行1系列的社交主题活动以及方面的社交类等1系列匹配机制的活动动以及把以及很有趣的一些活动以及聊天界面等还是做的比较不错，比较可以，以及各种游玩类的体验活动方面做的还是比较到位的游玩感觉以及画质，画风体验方面。可以的，我是特别喜欢卡牌游戏，里面还有各种活动玩法以及各种活动类的剧情玩法。,195.0,1293,19.0
769546,千机阵,46374416,2025-09-17 00:58:56,5,729786214,hgjhdfj,华为FIN-AL60a,,[],[],分数很高，我的nova12能玩吗,1.0,46,
769546,千机阵,46373922,2025-09-16 20:34:16,5,34781421,听雨丶闲敲棋,Android 设备,,[],[],荣光老玩家希望这次长久点吧,1.0,39,
769546,千机阵,46373021,2025-09-16 15:38:27,5,716213406,破长空,Vivo V2162A,,[],[],国风游戏玩过不少了，纯竞技没数值的很少见，希望这款能有点新东西。自走棋+卡牌如果做好，我不介意花钱卖皮肤。,23.0,518,2.0
769546,千机阵,46372391,2025-09-16 14:00:16,5,1257033,Bounce,Vivo IQOO 13,,[],[],游戏是好游戏，怎么一回来画风更低幼了😅,1.0,22,
769546,千机阵,46372333,2025-09-16 13:50:58,1,595210679,Crazy,Android 设备,,[],[],这不嫦娥珍品吗😨,,15,2.0
769546,千机阵,46370818,2025-09-16 09:43:44,3,97063431,夕颜,华为BRA-AL00,,[],[],看着和荣光差不多，希望皮肤价格别像荣光就行了，八九百一个真tm太狠了,3.0,91,
769546,千机阵,46369234,2025-09-16 05:15:20,5,543465643,京,Realme真我GT7 Pro,,[],[],五星给荣光，看介绍也很期待，荣光是我玩过的最好玩的手游没有之一，可惜制作组良心的太过分了，完全没有氪金点，而且皮肤ui设计存在大问题，完全没有原皮好，希望制作组可以改进一下收费情况，保持平民的游戏体验跟氪金的优化体验，酒香不怕巷子深，好的游戏一定会被发现的,67.0,802,1.0
769546,千机阵,46359690,2025-09-14 15:39:35,5,703471617,asdef,Android 设备,,[],[],非常喜欢东方幻想风格，同时还喜欢自走棋卡牌游戏，如果能把中国历史上知名的人，神，妖都设计出来感觉可以有非常多的内容，拓展性也很强，非常期待😻。,7.0,303,1.0
769546,千机阵,46358658,2025-09-14 13:24:51,4,11581244,花开＆终会落,Redmi Note 12 Turbo,,[],[],"期待很久了，快点开服吧
",,23,
769546,千机阵,46358611,2025-09-14 13:19:14,1,723965948,周防达哉,Android 设备,,[],[],"就冲这官方的管理，也给劝退了。明知道大多都是荣光来的，还不让讨论荣光。美名其曰""适当引导""。适当引导就是一遍遍的说不让聊，一次次的撤回咯？质疑一下，一堆群管出来，一点歉意都没有，人多势众呗？还理所当然的来句“并没有强制您做什么”呢。真牛逼，仗着人多欺负人呗？没强制还成炫耀点了。跟你们理论能不能聊，本身你们就理亏，说话还如此硬气，最后再给扣上一个""无端带节奏""的帽子。反正一句话，只要你敢说官方的管理不好，那就是无端带节奏，反正管理没有错。不禁言不强制就算对你的友善了。真牛逼",7.0,109,1.0
769546,千机阵,46358190,2025-09-14 12:16:55,5,13050133,呼啦嘿,Android 设备,,[],[],前作确实挺好的，氪金完全无用，全靠实力和运气，加油加,,35,
769546,千机阵,46357919,2025-09-14 11:33:53,5,419216521,Shine,华为 MatePad,,[],[],荣光老玩家前来支持，希望能改进之前的痛点，丰富游戏内容，给我爆！！！,2.0,54,
769546,千机阵,46356028,2025-09-14 07:12:39,5,421714277,xpwdxpwd,华为 Mate 30,,[],[],荣光老玩家，新游戏抓紧来吧，别的玩不下去了,,37,
769546,千机阵,46354769,2025-09-14 04:37:41,5,705658395,User705658395,三星Galaxy S25 Ultra,,[],[],唯一一款玩过以后就不想玩王者荣耀的游戏，可惜荣光停服了。期待新游戏,13.0,389,2.0
769546,千机阵,46344281,2025-09-13 02:18:27,5,473086835,暴虎,iPhone 11,,[],[],我从最后的荣耀过来的。 特别想玩。什么时候可以玩啊,,29,
769546,千机阵,46341558,2025-09-12 15:08:53,5,740051643,晚安,红米 K70,,[],[],新的开始，愿所有美，都能如约。,1.0,16,
769546,千机阵,46339988,2025-09-12 12:05:06,5,32608809,默,Redmi Note 12 Pro,,[],[],"速来内测
",,32,
769546,千机阵,46337239,2025-09-12 05:25:19,5,445108202,王富贵,小米25060RK16C,,[],[],"快端上来吧！！！！
",1.0,40,
769546,千机阵,46336058,2025-09-12 02:10:37,5,739964971,Daisy,iPhone 16 Pro Max,,[],[],期待上线，毕竟这么有意思的玩法，且画风不错，适合偷闲的时候玩😀,1.0,38,
769546,千机阵,46336163,2025-09-12 02:26:36,5,2685981,萌新|红叶,Redmi K70 Ultra,,[],[],游戏质量真的太顶了，统帅部将全都不要钱，输赢全靠实力，哥们你都这份上了我还能说啥呢，我高低支持一下啊，千机阵冲冲冲！,1.0,97,
769546,千机阵,46336896,2025-09-12 04:27:44,5,713992491,独树一帜的提督,iOS 设备,,[],[],很喜欢这类国潮风的美术风格，期待期待，PV很带感，赶紧预约一波，期待早日上线,6.0,213,1.0
